  1.99000E+02  8.85970E-02  5.76251E-02  3.09719E-02  1.01905E-02  2.67779E-02  1.13410E-02  2.83738E-02  8.87309E-03  2.96895E-02
  2.00000E+02  8.89792E-02  5.79297E-02  3.10495E-02  1.01596E-02  2.74640E-02  1.11696E-02  2.78743E-02  8.77948E-03  3.00014E-02
  2.01000E+02  8.95171E-02  5.83321E-02  3.11850E-02  1.01345E-02  2.82285E-02  1.10135E-02  2.74125E-02  8.69557E-03  3.03530E-02
  2.02000E+02  9.02131E-02  5.88339E-02  3.13792E-02  1.01150E-02  2.90757E-02  1.08718E-02  2.69865E-02  8.62062E-03  3.07452E-02
  2.03000E+02  9.10711E-02  5.94378E-02  3.16333E-02  1.01009E-02  3.00108E-02  1.07438E-02  2.65946E-02  8.55398E-03  3.11791E-02
  2.04000E+02  9.20965E-02  6.01473E-02  3.19492E-02  1.00921E-02  3.10402E-02  1.06290E-02  2.62351E-02  8.49508E-03  3.16561E-02
  2.05000E+02  9.32962E-02  6.09667E-02  3.23295E-02  1.00884E-02  3.21711E-02  1.05269E-02  2.59066E-02  8.44342E-03  3.21778E-02
  2.06000E+02  9.46790E-02  6.19017E-02  3.27773E-02  1.00898E-02  3.34123E-02  1.04370E-02  2.56080E-02  8.39855E-03  3.27461E-02
  2.07000E+02  9.62555E-02  6.29589E-02  3.32966E-02  1.00961E-02  3.47739E-02  1.03589E-02  2.53382E-02  8.36008E-03  3.33632E-02
  2.08000E+02  9.80384E-02  6.41464E-02  3.38921E-02  1.01073E-02  3.62675E-02  1.02924E-02  2.50964E-02  8.32768E-03  3.40317E-02
  2.09000E+02  1.00043E-01  6.54735E-02  3.45695E-02  1.01232E-02  3.79068E-02  1.02372E-02  2.48818E-02  8.30104E-03  3.47544E-02
  2.10000E+02  1.02287E-01  6.69513E-02  3.53357E-02  1.01440E-02  3.97076E-02  1.01931E-02  2.46939E-02  8.27990E-03  3.55347E-02
  2.11000E+02  1.04792E-01  6.85930E-02  3.61987E-02  1.01696E-02  4.16884E-02  1.01601E-02  2.45323E-02  8.26406E-03  3.63762E-02
  2.12000E+02  1.07582E-01  7.04137E-02  3.71680E-02  1.01999E-02  4.38708E-02  1.01381E-02  2.43967E-02  8.25333E-03  3.72831E-02
  2.13000E+02  1.10686E-01  7.24313E-02  3.82549E-02  1.02351E-02  4.62798E-02  1.01272E-02  2.42870E-02  8.24757E-03  3.82601E-02
  2.14000E+02  1.14140E-01  7.46669E-02  3.94728E-02  1.02751E-02  4.89451E-02  1.01275E-02  2.42034E-02  8.24666E-03  3.93127E-02
  2.15000E+02  1.17982E-01  7.71451E-02  4.08373E-02  1.03200E-02  5.19017E-02  1.01391E-02  2.41460E-02  8.25054E-03  4.04467E-02
  2.16000E+02  1.22262E-01  7.98950E-02  4.23673E-02  1.03700E-02  5.51908E-02  1.01622E-02  2.41152E-02  8.25916E-03  4.16689E-02
  2.17000E+02  1.27036E-01  8.29511E-02  4.40853E-02  1.04251E-02  5.88617E-02  1.01974E-02  2.41117E-02  8.27255E-03  4.29870E-02
  2.18000E+02  1.32372E-01  8.63544E-02  4.60180E-02  1.04856E-02  6.29735E-02  1.02448E-02  2.41363E-02  8.29074E-03  4.44097E-02
  2.19000E+02  1.38352E-01  9.01540E-02  4.81980E-02  1.05515E-02  6.75973E-02  1.03052E-02  2.41900E-02  8.31385E-03  4.59467E-02
  2.20000E+02  1.45074E-01  9.44090E-02  5.06646E-02  1.06231E-02  7.28196E-02  1.03792E-02  2.42742E-02  8.34204E-03  4.76092E-02
  2.21000E+02  1.52657E-01  9.91912E-02  5.34658E-02  1.07007E-02  7.87459E-02  1.04674E-02  2.43903E-02  8.37555E-03  4.94098E-02
